t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P1_use,P1_used_tok,P1_running,P1_cap_tok,P1_pressure,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D1_use,D1_used_tok,D1_running,D1_cap_tok,D1_pressure
# roles: P0:P P1:P D0:D D1:D
# metric: P0:cache_occupancy P1:cache_occupancy D0:token_usage D1:token_usage
813.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0205,3800,1,185484,0.0205,0.0772,14315,3,185484,0.0772
814.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0205,3800,1,185484,0.0205,0.0772,14315,3,185484,0.0772
814.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0207,3840,1,185484,0.0207,0.0345,6395,2,185484,0.0345
815.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0207,3840,1,185484,0.0207,0.0345,6395,2,185484,0.0345
815.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0209,3880,1,185484,0.0209,0.0349,6475,2,185484,0.0349
816.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0211,3920,1,185484,0.0211,0.0349,6475,2,185484,0.0349
816.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0211,3920,1,185484,0.0211,0.0353,6555,2,185484,0.0353
817.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0213,3960,1,185484,0.0213,0.0353,6555,2,185484,0.0353
817.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0213,3960,1,185484,0.0213,0.0358,6635,2,185484,0.0358
818.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0216,4000,1,185484,0.0216,0.0358,6635,2,185484,0.0358
818.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0216,4000,1,185484,0.0216,0.0362,6715,2,185484,0.0362
819.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0218,4040,1,185484,0.0218,0.0362,6715,2,185484,0.0362
819.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0218,4040,1,185484,0.0218,0.0366,6795,2,185484,0.0366
820.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0220,4080,1,185484,0.0220,0.0366,6795,2,185484,0.0366
820.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0220,4080,1,185484,0.0220,0.0371,6875,2,185484,0.0371
821.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0222,4120,1,185484,0.0222,0.0371,6875,2,185484,0.0371
821.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0222,4120,1,185484,0.0222,0.0375,6955,2,185484,0.0375
822.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0224,4160,1,185484,0.0224,0.0375,6955,2,185484,0.0375
822.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0224,4160,1,185484,0.0224,0.0379,7035,2,185484,0.0379
823.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0224,4160,1,185484,0.0224,0.0379,7035,2,185484,0.0379
823.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0224,4160,1,185484,0.0224,0.0202,3742,1,185484,0.0202
824.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0224,4160,1,185484,0.0224,0.0202,3742,1,185484,0.0202
824.61,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0224,4160,1,185484,0.0224,0.0204,3782,1,185484,0.0204
825.11,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0224,4160,1,185484,0.0224,0.0204,3782,1,185484,0.0204
825.62,0.9814,51,0,60000,0.0008,0.9834,1792,0,60000,0.0299,0.0224,4160,1,185484,0.0224,0.0206,3822,1,185484,0.0206
826.12,0.9778,2494,0,60000,0.0416,0.9690,3256,0,60000,0.0543,0.0224,4160,1,185484,0.0224,0.0206,3822,1,185484,0.0206
826.62,0.9778,2494,0,60000,0.0416,0.9690,3256,0,60000,0.0543,0.0232,4296,1,185484,0.0232,0.0389,7224,2,185484,0.0389
827.12,0.9778,2494,0,60000,0.0416,0.9690,3256,0,60000,0.0543,0.0232,4296,1,185484,0.0232,0.0389,7224,2,185484,0.0389
827.62,0.9778,2494,0,60000,0.0416,0.9690,3256,0,60000,0.0543,0.0234,4336,1,185484,0.0234,0.0183,3402,1,185484,0.0183
828.12,0.9778,2494,0,60000,0.0416,0.9690,3256,0,60000,0.0543,0.0234,4336,1,185484,0.0234,0.0183,3402,1,185484,0.0183
828.62,0.9778,2494,0,60000,0.0416,0.9690,3256,0,60000,0.0543,0.0236,4376,1,185484,0.0236,0.0186,3442,1,185484,0.0186
829.12,0.9778,2494,0,60000,0.0416,0.9690,3256,0,60000,0.0543,0.0236,4376,1,185484,0.0236,0.0188,3482,1,185484,0.0188
829.62,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0238,4416,1,185484,0.0238,0.0188,3482,1,185484,0.0188
830.12,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0450,8351,2,185484,0.0450,0.0190,3522,1,185484,0.0190
830.62,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0450,8351,2,185484,0.0450,0.0190,3522,1,185484,0.0190
831.12,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0455,8431,2,185484,0.0455,0.0192,3562,1,185484,0.0192
831.62,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0455,8431,2,185484,0.0455,0.0192,3562,1,185484,0.0192
832.12,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0459,8511,2,185484,0.0459,0.0194,3602,1,185484,0.0194
832.62,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0459,8511,2,185484,0.0459,0.0194,3602,1,185484,0.0194
833.12,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0463,8591,2,185484,0.0463,0.0196,3642,1,185484,0.0196
833.62,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0463,8591,2,185484,0.0463,0.0196,3642,1,185484,0.0196
834.12,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0219,4055,1,185484,0.0219,0.0199,3682,1,185484,0.0199
834.62,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0219,4055,1,185484,0.0219,0.0199,3682,1,185484,0.0199
835.12,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0221,4095,1,185484,0.0221,0.0201,3722,1,185484,0.0201
835.62,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0221,4095,1,185484,0.0221,0.0201,3722,1,185484,0.0201
836.12,0.9778,2494,0,60000,0.0416,0.9863,3208,0,60000,0.0535,0.0223,4135,1,185484,0.0223,0.0203,3762,1,185484,0.0203
836.62,0.9922,1476,0,60000,0.0246,0.9863,3208,0,60000,0.0535,0.0223,4135,1,185484,0.0223,0.0203,3762,1,185484,0.0203
837.12,0.9922,1476,0,60000,0.0246,0.9863,3208,0,60000,0.0535,0.0225,4175,1,185484,0.0225,0.0454,8416,1,185484,0.0454
837.62,0.9922,1476,0,60000,0.0246,0.9863,3208,0,60000,0.0535,0.0225,4175,1,185484,0.0225,0.0454,8416,1,185484,0.0454
838.12,0.9922,1476,0,60000,0.0246,0.9863,3208,0,60000,0.0535,0.0227,4215,1,185484,0.0227,0.0457,8476,2,185484,0.0457
838.62,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0227,4215,1,185484,0.0227,0.0457,8476,2,185484,0.0457
839.12,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0229,4255,1,185484,0.0229,0.0461,8556,2,185484,0.0461
839.62,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0229,4255,1,185484,0.0229,0.0461,8556,2,185484,0.0461
840.12,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0232,4295,1,185484,0.0232,0.0466,8636,2,185484,0.0466
840.62,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0232,4295,1,185484,0.0232,0.0466,8636,2,185484,0.0466
841.12,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0234,4335,1,185484,0.0234,0.0470,8716,2,185484,0.0470
841.62,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0234,4335,1,185484,0.0234,0.0470,8716,2,185484,0.0470
842.12,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0236,4375,1,185484,0.0236,0.0474,8796,2,185484,0.0474
842.62,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0238,4415,1,185484,0.0238,0.0474,8796,2,185484,0.0474
843.12,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0238,4415,1,185484,0.0238,0.0479,8876,2,185484,0.0479
843.62,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0240,4455,1,185484,0.0240,0.0479,8876,2,185484,0.0479
844.12,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0240,4455,1,185484,0.0240,0.0483,8956,2,185484,0.0483
844.62,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0242,4495,1,185484,0.0242,0.0265,4914,1,185484,0.0265
845.12,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0242,4495,1,185484,0.0242,0.0265,4914,1,185484,0.0265
845.62,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0244,4535,1,185484,0.0244,0.0267,4954,1,185484,0.0267
846.12,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0244,4535,1,185484,0.0244,0.0267,4954,1,185484,0.0267
846.62,0.9403,0,0,60000,0.0000,0.9977,0,0,60000,0.0000,0.0247,4575,1,185484,0.0247,0.0267,4954,1,185484,0.0267
847.12,0.9403,3360,0,60000,0.0560,0.9977,0,0,60000,0.0000,0.0247,4575,1,185484,0.0247,0.0267,4954,1,185484,0.0267
847.62,0.9403,3360,0,60000,0.0560,0.9977,0,0,60000,0.0000,0.0470,8722,2,185484,0.0470,0.0267,4954,1,185484,0.0267
848.12,0.9403,3360,0,60000,0.0560,0.9977,0,0,60000,0.0000,0.0470,8722,2,185484,0.0470,0.0267,4954,1,185484,0.0267
848.62,0.9403,3360,0,60000,0.0560,0.9977,0,0,60000,0.0000,0.0475,8802,2,185484,0.0475,0.0267,4954,1,185484,0.0267
849.12,0.9403,3360,0,60000,0.0560,0.9977,0,0,60000,0.0000,0.0475,8802,2,185484,0.0475,0.0267,4954,1,185484,0.0267
849.62,0.9403,3360,0,60000,0.0560,0.9977,4290,0,60000,0.0715,0.0495,9188,1,185484,0.0495,0.0267,4954,1,185484,0.0267
850.12,0.9403,3360,0,60000,0.0560,0.9977,4290,0,60000,0.0715,0.0495,9188,1,185484,0.0495,0.0267,4954,1,185484,0.0267
850.62,0.9403,3360,0,60000,0.0560,0.9977,4290,0,60000,0.0715,0.0499,9252,2,185484,0.0499,0.0267,4954,1,185484,0.0267
851.12,0.9403,3360,0,60000,0.0560,0.9977,4290,0,60000,0.0715,0.0499,9252,2,185484,0.0499,0.0267,4954,1,185484,0.0267
851.62,0.9403,3360,0,60000,0.0560,0.9977,4290,0,60000,0.0715,0.0503,9332,2,185484,0.0503,0.0267,4954,1,185484,0.0267
852.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0503,9332,2,185484,0.0503,0.0267,4954,1,185484,0.0267
852.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0760,14104,2,185484,0.0760,0.0267,4954,1,185484,0.0267
853.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0760,14104,2,185484,0.0760,0.0267,4954,1,185484,0.0267
853.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0767,14221,3,185484,0.0767,0.0267,4954,1,185484,0.0267
854.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0767,14221,3,185484,0.0767,0.0267,4954,1,185484,0.0267
854.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0773,14341,3,185484,0.0773,0.0267,4954,1,185484,0.0267
855.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0773,14341,3,185484,0.0773,0.0267,4954,1,185484,0.0267
855.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0780,14461,3,185484,0.0780,0.0267,4954,1,185484,0.0267
856.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0780,14461,3,185484,0.0780,0.0267,4954,1,185484,0.0267
856.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0786,14581,3,185484,0.0786,0.0267,4954,1,185484,0.0267
857.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0786,14581,3,185484,0.0786,0.0267,4954,1,185484,0.0267
857.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0793,14701,3,185484,0.0793,0.0267,4954,1,185484,0.0267
858.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0793,14701,3,185484,0.0793,0.0267,4954,1,185484,0.0267
858.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0799,14821,3,185484,0.0799,0.0267,4954,1,185484,0.0267
859.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0799,14821,3,185484,0.0799,0.0267,4954,1,185484,0.0267
859.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0799,14821,3,185484,0.0799,0.0267,4954,1,185484,0.0267
860.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0806,14941,3,185484,0.0806,0.0267,4954,1,185484,0.0267
860.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0806,14941,3,185484,0.0806,0.0267,4954,1,185484,0.0267
861.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0812,15061,3,185484,0.0812,0.0267,4954,1,185484,0.0267
861.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0812,15061,3,185484,0.0812,0.0267,4954,1,185484,0.0267
862.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0818,15181,3,185484,0.0818,0.0267,4954,1,185484,0.0267
862.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0818,15181,3,185484,0.0818,0.0267,4954,1,185484,0.0267
863.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0825,15301,3,185484,0.0825,0.0267,4954,1,185484,0.0267
863.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0825,15301,3,185484,0.0825,0.0267,4954,1,185484,0.0267
864.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0831,15421,3,185484,0.0831,0.0267,4954,1,185484,0.0267
864.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0831,15421,3,185484,0.0831,0.0267,4954,1,185484,0.0267
865.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0537,9956,2,185484,0.0537,0.0267,4954,1,185484,0.0267
865.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0537,9956,2,185484,0.0537,0.0267,4954,1,185484,0.0267
866.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0541,10036,2,185484,0.0541,0.0267,4954,1,185484,0.0267
866.62,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0541,10036,2,185484,0.0541,0.0267,4954,1,185484,0.0267
867.12,0.9403,3360,0,60000,0.0560,0.9867,3890,0,60000,0.0648,0.0545,10116,2,185484,0.0545,0.0267,4954,1,185484,0.0267
867.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0545,10116,2,185484,0.0545,0.0267,4954,1,185484,0.0267
868.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0550,10196,2,185484,0.0550,0.0267,4954,1,185484,0.0267
868.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0550,10196,2,185484,0.0550,0.0267,4954,1,185484,0.0267
869.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0554,10276,2,185484,0.0554,0.0303,5616,1,185484,0.0303
869.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0554,10276,2,185484,0.0554,0.0303,5616,1,185484,0.0303
870.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0289,5369,1,185484,0.0289,0.0305,5656,1,185484,0.0305
870.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0289,5369,1,185484,0.0289,0.0305,5656,1,185484,0.0305
871.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0292,5409,1,185484,0.0292,0.0307,5696,1,185484,0.0307
871.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0292,5409,1,185484,0.0292,0.0309,5736,1,185484,0.0309
872.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0294,5449,1,185484,0.0294,0.0309,5736,1,185484,0.0309
872.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0294,5449,1,185484,0.0294,0.0311,5776,1,185484,0.0311
873.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0296,5489,1,185484,0.0296,0.0311,5776,1,185484,0.0311
873.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0296,5489,1,185484,0.0296,0.0314,5816,1,185484,0.0314
874.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0298,5529,1,185484,0.0298,0.0314,5816,1,185484,0.0314
874.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0298,5529,1,185484,0.0298,0.0316,5856,1,185484,0.0316
875.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0300,5569,1,185484,0.0300,0.0316,5856,1,185484,0.0316
875.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0300,5569,1,185484,0.0300,0.0318,5896,1,185484,0.0318
876.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0318,5896,1,185484,0.0318
876.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0320,5936,1,185484,0.0320
877.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0320,5936,1,185484,0.0320
877.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0322,5976,1,185484,0.0322
878.12,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0322,5976,1,185484,0.0322
878.62,0.9527,4614,0,60000,0.0769,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0324,6016,1,185484,0.0324
879.12,0.9691,2414,0,60000,0.0402,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0324,6016,1,185484,0.0324
879.62,0.9691,2414,0,60000,0.0402,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0324,6016,1,185484,0.0324
880.12,0.9691,2414,0,60000,0.0402,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0324,6016,1,185484,0.0324
880.62,0.9691,2414,0,60000,0.0402,0.9867,3890,0,60000,0.0648,0.0302,5609,1,185484,0.0302,0.0324,6016,1,185484,0.0324
881.12,0.9691,2414,0,60000,0.0402,0.9867,3890,0,60000,0.0648,0.0305,5666,1,185484,0.0305,0.0324,6016,1,185484,0.0324
881.62,0.9691,2414,0,60000,0.0402,0.9867,3890,0,60000,0.0648,0.0308,5706,1,185484,0.0308,0.0324,6016,1,185484,0.0324
882.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0308,5706,1,185484,0.0308,0.0324,6016,1,185484,0.0324
882.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0636,11804,2,185484,0.0636,0.0324,6016,1,185484,0.0324
883.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0636,11804,2,185484,0.0636,0.0324,6016,1,185484,0.0324
883.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0641,11884,2,185484,0.0641,0.0324,6016,1,185484,0.0324
884.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0641,11884,2,185484,0.0641,0.0324,6016,1,185484,0.0324
884.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0641,11884,2,185484,0.0641,0.0324,6016,1,185484,0.0324
885.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0645,11964,2,185484,0.0645,0.0324,6016,1,185484,0.0324
885.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0645,11964,2,185484,0.0645,0.0324,6016,1,185484,0.0324
886.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0649,12044,2,185484,0.0649,0.0324,6016,1,185484,0.0324
886.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0649,12044,2,185484,0.0649,0.0324,6016,1,185484,0.0324
887.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0654,12124,2,185484,0.0654,0.0324,6016,1,185484,0.0324
887.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0654,12124,2,185484,0.0654,0.0324,6016,1,185484,0.0324
888.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0658,12204,2,185484,0.0658,0.0324,6016,1,185484,0.0324
888.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0658,12204,2,185484,0.0658,0.0324,6016,1,185484,0.0324
889.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0662,12284,2,185484,0.0662,0.0324,6016,1,185484,0.0324
889.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0662,12284,2,185484,0.0662,0.0324,6016,1,185484,0.0324
890.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0667,12364,2,185484,0.0667,0.0324,6016,1,185484,0.0324
890.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0667,12364,2,185484,0.0667,0.0324,6016,1,185484,0.0324
891.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0671,12444,2,185484,0.0671,0.0324,6016,1,185484,0.0324
891.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0671,12444,2,185484,0.0671,0.0324,6016,1,185484,0.0324
892.12,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0675,12524,2,185484,0.0675,0.0324,6016,1,185484,0.0324
892.62,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0675,12524,2,185484,0.0675,0.0324,6016,1,185484,0.0324
893.13,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0680,12604,2,185484,0.0680,0.0324,6016,1,185484,0.0324
893.63,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0680,12604,2,185484,0.0680,0.0324,6016,1,185484,0.0324
894.13,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0334,6186,1,185484,0.0334,0.0324,6016,1,185484,0.0324
894.63,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0334,6186,1,185484,0.0334,0.0324,6016,1,185484,0.0324
895.13,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0336,6226,1,185484,0.0336,0.0324,6016,1,185484,0.0324
895.63,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0336,6226,1,185484,0.0336,0.0324,6016,1,185484,0.0324
896.13,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0338,6266,1,185484,0.0338,0.0324,6016,1,185484,0.0324
896.63,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0338,6266,1,185484,0.0338,0.0324,6016,1,185484,0.0324
897.13,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0340,6306,1,185484,0.0340,0.0324,6016,1,185484,0.0324
897.63,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0340,6306,1,185484,0.0340,0.0324,6016,1,185484,0.0324
898.13,0.9605,5598,0,60000,0.0933,0.9867,4692,0,60000,0.0800,0.0342,6346,1,185484,0.0342,0.0324,6016,1,185484,0.0324
898.63,0.9680,0,0,60000,0.0000,0.9392,0,0,60000,0.0000,0.0342,6346,1,185484,0.0342,0.0324,6016,1,185484,0.0324
899.13,0.9680,0,0,60000,0.0000,0.9392,0,0,60000,0.0000,0.0344,6386,1,185484,0.0344,0.0324,6016,1,185484,0.0324
899.63,0.9680,0,0,60000,0.0000,0.9392,0,0,60000,0.0000,0.0344,6386,1,185484,0.0344,0.0324,6016,1,185484,0.0324
900.13,0.9680,0,0,60000,0.0000,0.9392,0,0,60000,0.0000,0.0344,6386,1,185484,0.0344,0.0324,6016,1,185484,0.0324
900.63,0.9680,0,0,60000,0.0000,0.9392,0,0,60000,0.0000,0.0344,6386,1,185484,0.0344,0.0324,6016,1,185484,0.0324
901.13,0.9680,0,0,60000,0.0000,0.9392,0,0,60000,0.0000,0.0344,6386,1,185484,0.0344,0.0324,6016,1,185484,0.0324
901.63,0.9680,0,0,60000,0.0000,0.9392,0,0,60000,0.0000,0.0344,6386,1,185484,0.0344,0.0324,6016,1,185484,0.0324
902.13,0.9680,0,0,60000,0.0000,0.9392,0,0,60000,0.0000,0.0344,6386,1,185484,0.0344,0.0324,6016,1,185484,0.0324
902.63,0.9680,0,0,60000,0.0000,0.9392,4692,0,60000,0.0782,0.0344,6386,1,185484,0.0344,0.0324,6016,1,185484,0.0324
903.13,0.9680,0,0,60000,0.0000,0.9392,4692,0,60000,0.0782,0.0344,6386,1,185484,0.0344,0.0324,6016,1,185484,0.0324
903.63,0.9680,0,0,60000,0.0000,0.9392,4692,0,60000,0.0782,0.0347,6442,1,185484,0.0347,0.0324,6016,1,185484,0.0324
904.13,0.9680,0,0,60000,0.0000,0.9392,4692,0,60000,0.0782,0.0347,6442,1,185484,0.0347,0.0324,6016,1,185484,0.0324
